is_sustaining,total_forks_count,avg_annual_forks_growth_rate,contributed_back_forks_ratio,hard_forks_ratio,avg_merged_commits_count,avg_not_merged_commits_count,avg_not_contributed_back_commits_count,avg_annual_merged_commits_growth_rate,avg_annual_not_merged_commits_growth_rate,avg_annual_not_contributed_back_commits_growth_rate
1,6.395261598115449,-0.0238757262329024,0.12555653380097329,0.04416089609936977,4.546348625179749,0.6993777303105814,2.3062819548716815,-0.10979172453390111,-0.6385126631799086,0.8385327407137004
1,6.429719478039138,-0.0477170263378654,0.08512483851109372,0.017614546958125126,4.1099792764440854,0.018018505324106884,3.8955240060111422,2.4450553211719117,-0.13353139262452263,0.7053626825885513
1,6.472346294500901,0.26073369196024404,0.4933361087377222,0.025975485941722196,2.4103940646356317,2.1366336657988088,3.6172570781511513,0.8297729092846937,-0.16396278783031135,-0.12306841922046355
1,6.284134161070802,-0.02250502500584391,0.0790357309965051,0.014842573010304581,4.803462021295652,0.7484098594070377,4.281860935893159,3.1327888078716617,-0.3129998804360708,0.7857296097967156
1,6.3080984415095305,0.01587381962862042,0.1022535044936903,0.04635410891858921,1.7973932869322662,0.04959694149421081,3.215794158207336,-0.13541918939208844,-0.13353139262452263,0.17786647597555755
0,6.408528791059498,-0.4484233734559447,0.1384696738426914,0.0276665324452655,3.113021360126498,0.8183103236610101,2.308450212405508,0.6273526661929999,0.25226661047818727,1.6082451792105443
1,6.380122536899765,0.14262898586663497,0.09237332054277984,0.013490929786241512,2.3353749157847785,1.756041386589612,2.6210388241125804,-0.1630920042619897,1.0666198211173414,0.7480236469872255
0,6.192362489474872,-0.026545634275094463,0.04996043913048785,0.028284714236988393,2.21046980408624,1.1505720275988207,2.061423036158976,0.022087217592071263,-0.3056197726859596,0.12983137449191923
0,6.16541785423142,-0.13632762873704923,0.08472807081227922,0.00210305003921577,2.5501889419155908,3.4469595342823163,7.741967899820685,-0.00766469285491783,0.6183746202318015,-0.21896569820889186
1,6.272877006546167,0.0388663734593093,0.18263656717297494,0.04436956962786905,3.5255277694423897,0.43642733350481416,2.20184352322938,0.006514717073141098,0.07928230879742117,0.6085776565464768
1,6.289715570908998,0.20845238262714777,0.25172739533160765,0.034706679639826356,3.4870175733332807,0.5003816643923089,1.630271999357561,0.6150078422042228,1.2862888081334534,1.8557671090042998
1,6.2422232654551655,0.03700873680564124,0.1158318159313717,0.028820438455946486,3.0153792710934297,1.1349799328032704,2.189789598811388,-0.0617400054380398,0.9025056770965334,0.30352607619718375
1,6.309918278226516,0.5267739374352062,0.3447645877031712,0.03402297733662072,2.587830571359995,0.5481725609586042,0.9473813187809208,0.09926723124837222,1.9311665002238232,0.5108256239659906
1,6.0473721790462776,0.11932986358986265,0.17160078665364342,0.03492788135248453,2.417269097833319,2.032469344207096,3.4531571205928664,0.32632041076929097,0.6795041684638233,1.6348177302107434
1,6.230481447578482,0.17360140235507465,0.17340619277779334,0.015655897365756868,3.9375282959014957,1.3105825392943067,2.970414465569701,0.1690090100891078,-0.6523251866796902,1.3704154384220684
0,6.236369590203704,0.8113564044963116,0.1337764607178842,0.040351295919047604,2.9451596999111542,1.4995007297947338,2.906120115098679,0.3871430523448276,0.01402218405103795,0.6928195183845574
1,6.206575926724928,0.36685331720409453,0.24274810017062112,0.03571808225120204,2.636954279755322,0.7433369248600243,1.7147984281719266,0.13395518531171488,0.7864480407602881,0.014786999449546739
1,6.159095388491933,0.3892853509257292,0.2759611070250067,0.07153201765848775,3.694198615508645,1.9777778879494612,1.4418642123760528,0.008718192874917142,0.5106079184699123,0.4858087514191062
1,5.968707559985366,-0.14568021042580084,0.05487660983748476,0.02030526663813253,3.2005266863851896,0.6225296135411139,1.3862943611198906,0.14506046818833976,0.2130932154607083,-0.7348198764073219
1,6.052089168924417,1.038335439559236,0.3011522612314729,0.05951412779907434,3.340083266459211,0.4165886930038179,1.6618843877628473,1.4711974690421057,0.21785097832579947,0.7884573603642702
1,6.0867747269123065,0.17844993506276852,0.1301086853390204,0.011325149712909259,2.6141597776333874,1.0539121097444886,4.074141854904581,0.42954514937519006,-0.944431597862614,2.0009966315144045
1,6.0063531596017325,0.06171018673051259,0.22659438074753332,0.05989814152292943,3.468462764031945,0.2925246967464095,1.1755733298042381,0.12102497843194597,0.12185636127888828,0.319600915033192
1,5.545177444479562,-0.13889795317134546,0.019418085722486197,0.011696039879470347,0.5877866649021191,0.6931471805599453,1.6739764335091716,-0.3364722370212129,-0.06453852113757118,0.06899287108695144
1,6.052089168924417,0.30826160302749767,0.14671067262773593,0.04383631504794085,4.099802278589919,1.2069534324372881,3.105294475900423,0.4737470289740486,-0.05950924994996348,1.1638132578385234
1,6.040254711277414,0.22778685527384332,0.20435234531901958,0.021252276047509528,2.7316296571278653,0.8260204618016699,3.2233104218918185,1.0507195224166899,1.7599066312975846,1.4094779432572881
1,5.988961416889864,-0.050463715425455594,0.15987725223884933,0.022361179838746966,2.418756524936733,0.9476770457229157,4.648655297502298,0.047923254225854264,1.8630898097489021,3.315306211915133
0,5.762051382780177,-0.34383581091180265,0.15189487025809753,0.01564977199942583,2.450673478477433,3.448154364676532,4.513054897080286,-0.51559968816489,-0.3877232704280702,-0.25096763456365623
1,6.018593214496234,1.3257714160873213,0.19644893627360607,0.045299758833393086,2.0723942961997937,0.758387702580978,2.823882016439832,0.20451822295359565,0.7263689378277571,0.17853146178260468
1,5.988961416889864,0.6704557692923008,0.3032635657841142,0.029705154638306027,2.817657007493182,0.403098243292211,2.2064412324044462,0.16442013486097007,0.04082199484025513,0.0
1,5.780743515792329,0.08277087207725552,0.19105523693662227,0.015361285002950607,2.1857207529076272,0.4900224960281193,2.2192034840549946,0.28730978991323525,1.1428569905569832,0.23008907204571002
1,5.8664680569332965,0.8992165932330537,0.25446602223179715,0.025246782912069145,3.0694199891265708,0.35863380841036674,0.5108256239659906,2.032781461831647,0.07065815107223562,-0.021053408857406808
1,5.8888779583328805,0.7122964567236507,0.18232155679395465,0.03278982250041022,4.646658624944911,0.9860240700546333,2.966131803949374,1.2579481791679314,-0.1310500018227035,2.77944455037618
1,5.8664680569332965,0.05768351134101089,0.28269808172818783,0.11271973386227327,4.308169467239104,0.47542369660696665,2.763620052437201,-0.12635959328199992,-0.1231001771320236,2.6782425888433536
1,5.814130531825066,-0.12321215556819046,0.24094817608889288,0.03818378726987059,2.8879267691234163,0.9697794166876413,2.2870809064424553,0.029519593705909525,-0.08688819984897253,1.2108009812755223
0,5.777652323222656,-0.21356383368409426,0.15237448017533584,0.01846206247388177,3.1677811204445687,0.38641691299644426,2.908720896382543,0.5591717242108626,0.5596157879354227,0.8807524078999801
1,5.501258210544727,-0.11257520460489683,0.26802287735371166,0.016260521242748047,2.4347822623133757,3.8918202981106265,5.374120329963537,-0.14359718833778684,-0.19372061995318082,0.9551473899212634
1,5.755742213586912,-0.1473993764169867,0.1335313927495226,0.025079684010026575,4.155056326280755,0.6931471805599453,1.9095425048844386,0.27393428824091154,1.0800588807124367,0.09625670171109933
1,5.7430031878094825,0.04264942934364815,0.2416212989919131,0.03475863344281392,2.8988325960672707,0.8556661098577203,1.1856236657410728,-0.0016123391204182558,-0.02846069038712038,0.27510329049808535
1,5.602118820879701,-0.06969971695764703,0.09193749505541535,0.03993271058448133,5.906513982185719,1.9066894359363178,3.265065207268131,0.07353727376494251,-0.418710334618185,3.0009069895865874
0,5.19295685089021,-0.15847393212973807,0.07530438352527045,0.02210034727935447,1.8382794849084023,1.2110902720522467,4.366278277705742,-0.07108225165084979,0.9456183470056693,1.2401316745300428
1,5.602118820879701,0.33853696859436216,0.11860574247363641,0.003696862176529094,3.7901876525136586,2.521011654382835,2.70805020110221,0.02345320679544453,-0.10975417476859992,-0.916290731874155
1,5.598421958998375,0.2578223146426525,0.054262858763592284,0.007407441041699432,2.9444389791664403,0.4274440146095483,3.481240089335692,2.7531702328531864,-0.4054651076081644,0.7853533743437775
1,5.579729825986222,0.0,0.21094827834309085,0.018762276515002493,2.88407960207083,0.7632147430262863,1.8870696490323797,-0.06957913652100328,0.801627823703548,1.4469189829363254
1,5.575949103146316,0.02536546519866679,0.13827298486266798,0.03731776330756149,3.8009481884266516,0.3617900446769314,1.5260563034950494,-0.06382421205039591,0.723918839226699,-0.3364722370212129
0,5.2574953720277815,-0.22885153213558806,0.0052219438874016744,0.0052219438874016744,0.6931471805599453,0.0,0.0,-0.13353139262452263,0.0,0.0
1,5.497168225293202,0.17569932480417766,0.25951119525651317,0.040328045027287984,3.2127459644032283,1.0365398598680966,1.9740810260220096,0.2590477385626572,0.9121894944855544,0.42258413187698235
0,5.209486152841421,-0.4656196863811263,0.12386948182929058,0.021739986657911273,3.2386784521643803,0.08004270736584411,3.7612001156935624,-0.37860880481494397,-0.2876820724517809,1.6073667596772245
1,5.365976015021851,0.06999139186617487,0.26272534081004334,0.102539639625507,3.5743625631701237,0.7389567165912395,1.3643154543344487,0.587459573635825,0.7133093466456801,1.156946708168181
0,5.393627546352362,1.2175302184588253,0.10398971343762788,0.03146326914605054,2.743524589510347,0.6931471805599453,2.1484344131167874,-0.4233774383021857,-0.23361485076045255,0.0967521414958659
1,5.420534999272286,-0.2789962291750087,0.12123386491254165,0.021978906501383937,2.634119047776656,0.5245244678792547,3.091042453358316,0.2379985183158488,-0.19782574273616987,1.2113643291760252
1,5.247024072160486,0.062497455203938776,0.17878798440733376,0.03636764413516057,1.0712133145077731,2.915576946955848,2.2881963555274534,0.622392799597174,-0.508996885261353,-0.17662353579295328
1,5.3230099791384085,0.27376858042224894,0.102415005197981,0.009756175372549155,2.984303577592437,1.1716374235984925,4.6913478822291435,0.7891796580808214,-0.5500463367859386,1.412921230365738
1,5.293304824724492,-0.09777072887389551,0.17131848356026202,0.03474294810240953,3.5303272098487843,0.49995595174220153,0.1335313927495226,-0.037972893524116196,0.10660973505825823,-0.13353139262452263
1,5.278114659230517,0.7152242830008412,0.2564295287095813,0.06453852145007118,5.031469380758548,0.521296923445786,1.0185695809112398,-0.01670476084322172,-0.3159937058384831,0.10097591734000222
1,5.198497031265826,0.21041459357840478,0.1915382118071355,0.054067221691328396,4.956938374367012,0.38776553133019204,5.24649761781824,-0.1342433374256613,0.06899287108695144,3.7074115533074714
0,5.220355825078324,-0.15641661010933067,0.1649615958577412,0.02681125740832872,3.2249181392639223,1.5273729593666383,3.0726933146901194,-0.22470091462516284,0.10621112618609421,1.2032582634023632
0,5.19295685089021,0.0,0.250693502991136,0.054361209419945586,2.57991969681639,0.27286698651738656,0.9555114450274363,0.0,0.0,0.0
1,5.093750200806762,0.0303869097512904,0.03636764413516057,0.03039747763946085,4.479228962668052,0.1541506801129726,1.8870696490323797,1.0551924232960637,-0.13353139262452263,-0.17487680982081502
1,5.0106352940962555,-0.17293612407956166,0.18343949999585452,0.033006296487650535,3.1877290957338125,2.328902401343887,2.4336133554004498,-0.08405194769631577,-0.355357887352938,0.2677770879022763
1,5.062595033026967,0.07522342123758753,0.16411001969217892,0.025158559629943757,2.2699143107487774,0.474457979506227,0.6931471805599453,0.009569451397103088,0.0,0.0
1,4.8283137373023015,-0.023682905166523355,0.3272129110688813,0.02390552047560165,2.7816620182390044,2.9905103294053,5.579729825986222,1.2007077740108252,0.24021390424798553,0.06011194736251873
1,5.017279836814924,0.19057109641176728,0.2976324035524737,0.07696104113612832,3.661093118487455,0.09180754911277192,1.0116009116784799,0.467768024642957,0.3184537311185346,0.4855078157817008
1,4.976733742420574,-0.241138842177259,0.03413300615469342,0.006920442403194471,3.594568774642695,0.4700036292457355,1.0986122886681098,-0.5273649033780891,-0.13353139262452263,-0.13353139262452263
1,4.997212273764115,-0.04742943083709698,0.37554342829451703,0.06581321867785202,2.974615349998739,0.4202801940893835,1.791759469228055,0.6422296992300309,-0.11526604493682212,1.3071570405846962
0,5.056245805348308,-0.34698869038371954,0.27802016190897605,0.03154835768523651,4.097672352314776,0.14842000511827327,1.33500106673234,-0.2927241249285157,0.4855078157817008,0.04348511151420691
0,5.003946305945459,-0.16601637726777396,0.1845712767751611,0.03322564783747072,1.2237754316221157,0.9426080403213986,4.937347498326424,-0.2603776021884812,-0.9147046878072683,2.674945009489043
1,4.969813299576001,0.1391552244460096,0.16111934929216118,0.05443520660799718,3.255014871484074,0.3074846997479606,2.583997552432231,0.8566688169291193,-0.2076393647782445,-0.2266090529845218
1,4.859812404361672,0.009040210879006605,0.22937410106484582,0.07522342123758753,4.247629066170176,0.11441035098855502,3.2108436531709366,0.19620361115385346,-0.3364722370212129,1.1255037178608347
1,4.820281565605037,0.18978691817793253,0.047628049175301126,0.008097209934232274,0.0,1.0986122886681098,3.6109179126442243,0.0,0.023530497596240627,0.6355111889920234
1,4.969813299576001,0.4473548600525142,0.21330510250601226,0.027587956546039905,3.463895975859303,0.11122563526811911,3.068052935133617,0.011560795734408963,-0.3364722370212129,1.4683550701045827
1,4.770684624465665,0.07141626110487283,0.24177237153696476,0.008510690117061183,2.5601300710255877,0.08961215868968714,2.995732273553991,0.15948201809695803,-0.13353139262452263,0.2513144285031283
0,4.9344739331306915,-0.3608963587283802,0.09002615206831567,0.02150620479543167,4.441745869339272,0.07410797222515046,2.1972245773362196,4.317226839007093,-0.13353139262452263,-0.27264419556485237
1,4.912654885736052,0.1872115421369269,0.28211102745819144,0.03636764413516057,2.611071963930076,0.22314355131420976,1.5260563034950494,2.8433790576534497,-0.13353139262452263,0.4054651081081644
1,4.8283137373023015,0.03773305328971984,0.22314355131420976,0.039530839097720524,4.512630358731018,0.0317486987833303,1.7227665977411035,0.16814225731157387,-0.13353139262452263,-0.4823241132701398
1,4.77912349311153,0.060755713458844125,0.14197026137332844,0.04959694149421081,3.479529224795076,0.9808292531367263,4.572991287589433,1.126380720868477,-1.6094379124341005,1.2787552849548047
1,4.7535901911063645,0.2524998507233424,0.11488027561082514,0.08338160917905105,3.1780538303479458,2.6790626641309188,2.8903717578961645,1.140075860373701,-0.27758251840951437,1.2631845571717255
1,4.7535901911063645,0.21805124269128848,0.265703165666339,0.02575249656851639,2.637014427883209,0.18232155679395465,4.02535169073515,0.1966233559313142,-0.4054651076081644,-0.6913055593856968
1,4.875197323201151,0.2747354349995388,0.22006188465334486,0.04512043513341076,3.0724039209679432,1.7546199222785983,2.3513752571634776,0.026040462856347774,-0.7251558682817459,-0.08196705662921036
