repo_id,repo_owner,repo_name,created_at,project_size,num_forks,num_stars,default_branch,last_update,is_archived,repo_url,teammate
3169287,apache,incubator-retired-s4,2012-01-13T08:00:11Z,26686,17,42,piper,2025-01-25T09:28:07Z,TRUE,https://github.com/apache/incubator-retired-s4,helen2
206408,apache,sanselan,2009-05-21T01:48:24Z,30786,16,35,trunk,2025-01-15T12:39:06Z,FALSE,https://github.com/apache/sanselan,helen
42705151,apache,incubator-retired-horn,2015-09-18T07:00:05Z,241,16,28,master,2024-08-17T13:49:45Z,TRUE,https://github.com/apache/incubator-retired-horn,helen2
78722367,apache,flagon,2017-01-12T08:00:06Z,6906,15,25,master,2024-11-08T23:05:17Z,FALSE,https://github.com/apache/flagon,joseph
34156053,apache,incubator-retired-mrql,2015-04-18T07:00:05Z,1282,15,17,master,2023-01-28T19:05:01Z,TRUE,https://github.com/apache/incubator-retired-mrql,helen2
823106872,apache,openserverless,2024-07-02T12:41:21Z,1207,15,523,main,2025-02-13T15:00:32Z,FALSE,https://github.com/apache/openserverless,helen2
17049428,apache,juddi,2014-02-21T08:00:09Z,147462,14,18,master,2023-07-25T13:50:55Z,TRUE,https://github.com/apache/juddi,junlong
920238,apache,npanday,2010-09-18T07:00:08Z,29902,14,14,trunk,2023-08-05T21:44:28Z,FALSE,https://github.com/apache/npanday,simmon
51133768,apache,incubator-milagro,2016-02-05T08:00:06Z,20672,13,42,master,2024-07-09T18:20:10Z,TRUE,https://github.com/apache/incubator-milagro,sophie
572068762,apache,ctakes,2022-11-29T13:43:35Z,133946,11,57,main,2025-02-08T14:53:19Z,FALSE,https://github.com/apache/ctakes,helen
17895094,apache,rave,2014-03-19T07:00:06Z,5901,11,15,master,2023-01-28T08:57:17Z,TRUE,https://github.com/apache/rave,joseph
185667507,apache,datasketches,2019-05-08T19:29:09Z,56178,10,94,master,2025-02-01T03:14:51Z,FALSE,https://github.com/apache/datasketches,junlong
14227128,apache,click,2013-11-08T08:00:11Z,122122,10,14,trunk,2024-10-07T04:28:28Z,FALSE,https://github.com/apache/click,simmon
688361,apache,esme,2010-05-26T23:38:08Z,3406,8,17,trunk,2024-08-28T17:13:56Z,FALSE,https://github.com/apache/esme,sophie
160996,apache,etch,2009-03-27T15:41:55Z,13740,8,17,trunk,2022-11-28T16:04:48Z,FALSE,https://github.com/apache/etch,helen
3050780,apache,lenya,2011-12-26T08:00:11Z,165564,7,18,trunk,2024-04-24T19:41:43Z,FALSE,https://github.com/apache/lenya,joseph
206354,apache,pluto,2009-05-21T01:09:18Z,15069,7,4,trunk,2023-10-06T10:19:25Z,FALSE,https://github.com/apache/pluto,junlong
7453207,apache,incubator-retired-hdt,2013-01-05T08:00:24Z,45115,7,7,master,2023-06-23T05:04:49Z,TRUE,https://github.com/apache/incubator-retired-hdt,helen2
10637894,apache,incubator-retired-provisionr,2013-06-12T07:00:18Z,2410,7,5,master,2023-01-28T19:05:01Z,TRUE,https://github.com/apache/incubator-retired-provisionr,helen2
4985530,apache,tashi,2012-07-11T07:00:13Z,835,7,9,trunk,2023-07-25T13:45:18Z,FALSE,https://github.com/apache/tashi,simmon
281153258,apache,incubator-bluemarlin,2020-07-20T15:22:01Z,93169,7,2,main,2024-05-15T10:22:23Z,TRUE,https://github.com/apache/incubator-bluemarlin,helen2
206442,apache,chemistry,2009-05-21T02:28:25Z,3461,5,7,trunk,2023-06-23T05:04:37Z,TRUE,https://github.com/apache/chemistry,sophie
16473331,apache,wookie,2014-02-03T08:00:07Z,85994,5,6,trunk,2024-02-23T15:04:22Z,TRUE,https://github.com/apache/wookie,helen
44796329,apache,incubator-retired-concerted,2015-10-23T07:00:05Z,132,5,11,master,2023-01-28T19:05:02Z,TRUE,https://github.com/apache/incubator-retired-concerted,helen2
28174060,apache,incubator-retired-corinthia,2014-12-18T08:00:05Z,18465,5,16,master,2024-06-06T04:18:56Z,TRUE,https://github.com/apache/incubator-retired-corinthia,helen2
2719141,apache,kalumet,2011-11-06T07:00:10Z,6836,5,7,trunk,2022-06-28T19:48:18Z,FALSE,https://github.com/apache/kalumet,joseph
832674,apache,photark,2010-08-12T03:32:41Z,3134,5,10,trunk,2024-06-06T04:08:39Z,FALSE,https://github.com/apache/photark,junlong
832678,apache,nuvem,2010-08-12T03:32:41Z,407,3,2,trunk,2019-07-11T14:09:44Z,FALSE,https://github.com/apache/nuvem,simmon
167555080,apache,onami,2019-01-25T13:52:00Z,1643,3,11,master,2023-01-28T08:57:22Z,TRUE,https://github.com/apache/onami,helen
167557868,apache,incubator-retired-cmda,2019-01-25T14:12:13Z,60419,3,1,master,2023-01-28T19:05:05Z,TRUE,https://github.com/apache/incubator-retired-cmda,helen2
